_id,lat,lon,name,street_address,suburb,seats,industry_code,industry_desc,ref
1,-37.799808,144.993784,77 Melbourne Bento,268 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
2,-37.8084889,144.9999844,8 Murray St,8 Murray St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
3,-37.8096896,144.9926059,ALDI Stores,313-321 Victoria St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
4,-37.8004034,144.9973958,Admiral Cheng Ho,325 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
5,-37.809625,144.992265,Anothai,247 Victoria St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
6,-37.8051086,144.9935066,Ashvatha Ltd,112/205 Gipps St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
7,-37.8088212,144.9960576,Au79,27-29 Nicholson St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
8,-37.8002296,144.9932808,Aurora Pizza,230 Hoddle St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
9,-37.7982058,144.9981094,Australian Education Union,126-142 Trenerry Cres Abbotsford VIC 3067,Abbotsford,,4513,Catering Services,
10,-37.8096896,144.9926059,Aviary Hotel,271-273 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
11,-37.8096896,144.9926059,BWS Abbotsford,313-321 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
12,-37.8096896,144.9926059,Baker's Arms Hotel,355 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
13,-37.8040556,144.9979609,Bibendum Wine Co,3 Harper St Abbotsford VIC 3067,Abbotsford,,3601,General Line Grocery Wholesaling,
14,-37.805148,144.992405,Billy's Pizza Joint,110 Hoddle St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
15,-37.8096896,144.9926059,Bing's Buns Bao,371 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
16,-37.7999341,144.9939445,Bodriggy Brewpub,243-245 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
17,-37.80004,144.993764,Bomb Café,229 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
18,-37.8096896,144.9926059,Bonbons Bakery Abbotsford,2/313 Victoria St Abbotsford VIC 3067,Abbotsford,,1174,Bakery Product Manufacturing (Non-factory based),
19,-37.8046,144.9998,Breadtop Factory,3/204-206 Gipps St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
20,-37.8053205,144.99235,Burgers a Gogo,106 Hoddle St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
21,-37.8030856,145.0037161,Bursaria Fine Foods,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,4513,Catering Services,
22,-37.7999341,144.9939445,Cafe Vit,413 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
23,-37.8093898,144.9914891,Caltex Starmart Abbotsford,28-40 Hoddle St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
24,-37.8096183,145.0008213,Carlton & United Breweries,36-80 Church St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
25,-37.8087894,145.0055335,Carlton & United Breweries-Spotless (Brewery Only),4 Southampton Cres Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
26,-37.8096183,145.0008213,Carlton Brewhouse,36-80 Church St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
27,-37.8096896,144.9926059,Chimac the Korean bistro,345 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
28,-37.7982058,144.9981094,Chomp Café,1 Trenerry Cres Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
29,-37.80733,144.992278,City East Motel,181 Langridge St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
30,-37.8096896,144.9926059,Cloud 9 Smoke Shop & Accessories,441-443 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
31,-37.8096896,144.9926059,Coffee Corner,8/313 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
32,-37.8074604,144.9930449,Coffee Peddlr,203 Langridge St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
33,-37.8086792,145.0067071,Coffee Supreme Pty Ltd,28 Grosvenor St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
34,-37.7983218,144.9937711,Coles Express Abbotsford,266-278 Hoddle St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
35,-37.8033213,145.0064295,Collingwood Children's Farm,18 St Heliers St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
36,-37.8033213,145.0064295,Collingwood Children's Farm Apiary,18 St Heliers St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
37,-37.8046,144.9998,Computershare Cafe,452-484 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
38,-37.8030856,145.0037161,Convent Bakery,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,1174,Bakery Product Manufacturing (Non-factory based),
39,-37.8072913,144.9931365,Damm Fine Food,31-37 Russell St Abbotsford VIC 3067,Abbotsford,,4513,Catering Services,
40,-37.8096896,144.9926059,Dana Pani Indian Restaurant,395-397 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
41,-37.8106403,145.0049177,Delicious Traditional,551 Victoria St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
42,-37.8086792,145.0067071,Dench Bakers,17 Grosvenor St Abbotsford VIC 3067,Abbotsford,,1174,Bakery Product Manufacturing (Non-factory based),
43,-37.7999341,144.9939445,Dr Morse,274 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
44,-37.8057117,144.9968926,Ed Dixon Food Design,102 Nicholson St Abbotsford VIC 3067,Abbotsford,,4513,Catering Services,
45,-37.797041,144.9941336,Eighteen Thousand,1 Abbot Gr Abbotsford VIC 3067,Abbotsford,,3601,General Line Grocery Wholesaling,
46,-37.8046,144.9998,Euro Garages Australia,276-286 Johnston St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
47,-37.8086738,145.0074977,Explorers Early Learning - Flockhart Street,3 Flockhart St Abbotsford VIC 3067,Abbotsford,,8710,Child Care Services,
48,-37.8106304,145.0022218,FOF Rotary Hotpot,481 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
49,-37.8095022,145.004336,FareShare,1-7 South Audley St Abbotsford VIC 3067,Abbotsford,,1174,Bakery Product Manufacturing (Non-factory based),
50,-37.8096896,144.9926059,First Choice Liquor Superstore,601 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
51,-37.8046,144.9998,Four Larks Cafe,4/661-663 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
52,-37.8116332,145.0136876,Frankie Says,15 Acacia Pl Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
53,-37.797041,144.9941336,Friend + Burrell,1 Abbot Gr Abbotsford VIC 3067,Abbotsford,,3601,General Line Grocery Wholesaling,
54,-37.8096896,144.9926059,Gongcha,323-325 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
55,-37.8096896,144.9926059,Green Square IGA Plus Liquor,609-615 Victoria St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
56,-37.8096896,144.9926059,H2A Wholesale and Retail,363B Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
57,-37.8096896,144.9926059,Ha 2,381 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
58,-37.8072913,144.9931365,Harvest Box Pty Ltd,17 Russell St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
59,-37.797041,144.9941336,Henrietta Morgan,1 Abbot Gr Abbotsford VIC 3067,Abbotsford,,3601,General Line Grocery Wholesaling,
60,-37.8092358,145.0059225,Hudsons Famous,36 Duke St Abbotsford VIC 3067,Abbotsford,,4513,Catering Services,
61,-37.7999747,144.9957652,IGA Abbotsford,306-310 Johnston St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
62,-37.8093898,144.9914891,Jasper Coffee,3/264 Hoddle St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
63,-37.8093417,144.9923949,Jinda Thai Restaurant,1-5 Ferguson St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
64,-37.8030856,145.0037161,Kappaya Japanese Soul Food Cafe,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
65,-37.8002357,144.995529,Kelso's Sandwich Shoppe,271 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
66,-37.797041,144.9941336,Kennards Self Storage,1 Abbot Gr Abbotsford VIC 3067,Abbotsford,,3601,General Line Grocery Wholesaling,
67,-37.8116332,145.0136876,Kitty Burns,24 Acacia Pl Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
68,-37.8052251,144.9930175,Laird Hotel,149 Gipps St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
69,-37.8030856,145.0037161,Lentil as Anything,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
70,-37.8091582,145.005935,Little Bertha,44 Duke St Abbotsford VIC 3067,Abbotsford,,1174,Bakery Product Manufacturing (Non-factory based),
71,-37.8019512,145.0006346,Little Sophia Rudolf Steiner Kindergarten Inc.,35-37 Abbotsford St Abbotsford VIC 3067,Abbotsford,,8710,Child Care Services,
72,-37.8029669,144.9971376,Loosie Grind,135 Nicholson St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
73,-37.8046,144.9998,Lulie St Tavern,225A-225 Johnston St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
74,-37.8012786,144.9975835,Magpie Deli,212 Nicholson St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
75,-37.8030058,144.997007,Mavis the Grocer,197 Vere St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
76,-37.8096896,144.9926059,McCoppins Abbotsford,501-509 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
77,-37.8093898,144.9914891,McDonalds Family Restaurant #1205,28-40 Hoddle St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
78,-37.802619,145.0018079,Mercy Place Abbotsford,2-10 Clarke St Abbotsford VIC 3067,Abbotsford,,8601,Aged Care Residential Services,
79,-37.8002371,144.9951513,Mesa Greek Cuisine,265 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
80,-37.8096896,144.9926059,Mighty Bear,285A Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
81,-37.8095858,144.9963729,Minh Phat Grocery,2-8 Nicholson St Abbotsford VIC 3067,Abbotsford,,4122,Fruit and Vegetable Retailing,
82,-37.8099068,145.0054449,Moon Dog Brewing,17 Duke St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
83,-37.8099068,145.0054449,Moon Dog Brewing,17 Duke St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
84,-37.8069141,144.998466,Mothership Cafe,6/71 Victoria Cres Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
85,-37.8024481,144.9928419,Mr Boogie Man Bar,160 Hoddle St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
86,-37.7999341,144.9939445,"Native Home, House of Plant",366 Johnston St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
87,-37.8096896,144.9926059,On It Burgers,349-351 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
88,-37.8096896,144.9926059,One Yada Café,239 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
89,-37.8096896,144.9926059,Orientable,401A Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
90,-37.8028287,144.997036,Park Hotel,212 Vere St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
91,-37.8046,144.9998,Patty Smiths,13/661-663 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
92,-37.8116332,145.0136876,Pink Chilli,807/4 Acacia Pl Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
93,-37.8052374,144.9940645,Red Bird Cafe,161 Gipps St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
94,-37.7999341,144.9939445,Rita's Cafeteria,239-241 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
95,-37.7999341,144.9939445,Rita's Cafeteria,227 Johnston St Abbotsford VIC 3067,Abbotsford,,4512,Takeaway Food Services,
96,-37.8096896,144.9926059,Rouleur Espresso,511 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
97,-37.8046,144.9998,Saigon Village Fresh Food Centre,11/313 Victoria St Abbotsford VIC 3067,Abbotsford,,4122,Fruit and Vegetable Retailing,
98,-37.803778,144.993515,Senior Citizens Centre,4 Eddy Ct Abbotsford VIC 3067,Abbotsford,,8601,Aged Care Residential Services,
99,-37.8096896,144.9926059,Seoul Soul Richmond,323-325 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
100,-37.809884,144.995093,Shizuku,309 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
101,-37.8007699,144.9961824,Simkiss Creations,70 Stafford St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
102,-37.8096896,144.9926059,Singa Pura,409 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
103,-37.8030856,145.0037161,Sophia Mundi Steiner School,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
104,-37.8030856,145.0037161,St Heliers Community Store,1 St Heliers St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
105,-37.8093417,144.9923949,Talad Thai,1-5 Ferguson St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
106,-37.8056011,144.9932344,Tea Tonic,43-45 Russell St Abbotsford VIC 3067,Abbotsford,,1140,Fruit and Vegetable Processing,
107,-37.8096896,144.9926059,Terminus Hotel,605 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
108,-37.8096896,144.9926059,Thaiger Rabbit,391 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
109,-37.8073834,144.9941797,The Carringbush Hotel,226-228 Langridge St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
110,-37.8096896,144.9926059,The E Lounge,409A Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
111,-37.8013452,145.002485,The Early Learning Centre,40 Clarke St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
112,-37.8018626,145.0030113,The Farm Café,16 St Heliers St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
113,-37.805262,144.992356,The Happy Mexican,108 Hoddle St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
114,-37.8010822,144.9976991,The Retreat Hotel Abbotsford,226 Nicholson St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
115,-37.8096896,144.9926059,The Vic,279 Victoria St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
116,-37.8074923,144.9965293,Three Bags Full Cafe,58 Nicholson St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
117,-37.8096896,144.9926059,Tien Loi Pool Hall,441 Victoria St Abbotsford VIC 3067,Abbotsford,,4520,"Pubs, Taverns and Bars",
118,-37.809608,144.992161,Tom Toon Thai Noodle Café,241 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
119,-37.7999341,144.9939445,Trenerry Cafe,436-438 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
120,-37.8096896,144.9926059,Two Hands Bar,311A Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
121,-37.8096896,144.9926059,Victoria Street Cellars,275 Victoria St Abbotsford VIC 3067,Abbotsford,,4129,Other Specialised Food Retailing,
122,-37.8096896,144.9926059,Vinh Vinh Restaurant,387 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
123,-37.8096896,144.9926059,Volume 2,385 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
124,-37.803778,144.993515,Willowview Day Centre,6 Eddy Ct Abbotsford VIC 3067,Abbotsford,,8601,Aged Care Residential Services,
125,-37.8096896,144.9926059,Woolworths Abbotsford,313-321 Victoria St Abbotsford VIC 3067,Abbotsford,,4110,Supermarket and Grocery Stores,
126,-37.7999341,144.9939445,Yarra Hotel,293-297 Johnston St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
127,-37.8093898,144.9914891,Yorkshire Stingo Hotel,44-48 Hoddle St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
128,-37.8096896,144.9926059,Yuri Sushi House Abbotsford,12/313 Victoria St Abbotsford VIC 3067,Abbotsford,,4511,Cafes and Restaurants,
129,-37.7829,145.0226,Alphington Aged Care,9-11 Old Heidelberg Rd Alphington VIC 3078,Alphington,,8601,Aged Care Residential Services,
130,-37.7841929,145.0289989,Alphington Bowls Club,Parkview Rd Alphington VIC 3078,Alphington,,4530,Clubs (Hospitality),
131,-37.7841929,145.0289989,Alphington Football Club,Parkview Rd Alphington VIC 3078,Alphington,,4530,Clubs (Hospitality),
132,-37.7816187,145.0320733,Alphington Primary School,26 Yarralea St Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
133,-37.7816187,145.0320733,Alphington Primary School OSHCLUB,26 Yarralea St Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
134,-37.7832356,145.0334394,Arnica Lodge,12-14 Como St Alphington VIC 3078,Alphington,,8609,Other Residential Care Services,
135,-37.7788463,145.0359919,Benjamin's Kitchen,758 Heidelberg Rd Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
136,-37.7829,145.0226,Bluebird Catering @ Alphington Grammar School,12-18 Old Heidelberg Rd Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
137,-37.7832356,145.0334394,Gum Nut Pre School and Child Care,1 Como St Alphington VIC 3078,Alphington,,8710,Child Care Services,
138,-37.782788,145.0335084,Jam By Fiona,2 St Bernards Rd Alphington VIC 3078,Alphington,,4129,Other Specialised Food Retailing,
139,-37.7788463,145.0359919,Kissaten Alphington,538-540 Heidelberg Rd Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
140,-37.7831049,145.036408,Latrobe Golf Club,Farm Rd Alphington VIC 3078,Alphington,,4511,Cafes and Restaurants,
141,-37.7841929,145.0289989,Northcote United Cricket Club,Parkview Rd Alphington VIC 3078,Alphington,,4530,Clubs (Hospitality),
142,-37.7788463,145.0359919,Red Rooster,800 Heidelberg Rd Alphington VIC 3078,Alphington,,4512,Takeaway Food Services,
143,-37.7838778,145.0241787,Swiss Made,33/23 Coate Ave Alphington VIC 3078,Alphington,,4129,Other Specialised Food Retailing,
144,-37.7860485,145.0322161,Van di Vino,2/2 Riverbrae Ct Alphington VIC 3078,Alphington,,3601,General Line Grocery Wholesaling,
145,-37.8303628,145.0207791,Alemannia Richmond Soccer Club,6 F R Smith Dr Burnley VIC 3121,Burnley,,4530,Clubs (Hospitality),
146,-37.8303628,145.0207791,Burnley C.Y.M.S. Cricket Club,4 F R Smith Dr Burnley VIC 3121,Burnley,,4530,Clubs (Hospitality),
147,-37.8281911,145.0128166,Burnley Golf Course Kiosk,12 Loyola Gr Burnley VIC 3121,Burnley,,4512,Takeaway Food Services,
148,-37.8303628,145.0207791,Collingwood City Soccer,4 F R Smith Dr Burnley VIC 3121,Burnley,,4530,Clubs (Hospitality),
149,-37.8267872,145.0191947,Convenience @Botanicca,3/574 Swan St Burnley VIC 3121,Burnley,,4129,Other Specialised Food Retailing,
150,-37.8269256,145.0197657,David Jones Botanicca – Food (Building 1 & 2),572 Swan St Burnley VIC 3121,Burnley,,4110,Supermarket and Grocery Stores,
151,-37.8267872,145.0191947,Element Melbourne Richmond,588 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
152,-37.8305842,145.0146585,Richmond Central Amateur Football Club,Yarra Bvd Burnley VIC 3121,Burnley,,4530,Clubs (Hospitality),
153,-37.8303628,145.0207791,Richmond City Cricket Club,2 F R Smith Dr Burnley VIC 3121,Burnley,,4530,Clubs (Hospitality),
154,-37.8269256,145.0197657,Roma Botannica Cafe & Juice Bar,570-572 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
155,-37.8278541,145.0151568,Serotonin,52 Madden Gr Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
156,-37.8269256,145.0197657,Shuji Sushi Botanicca,572 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
157,-37.8267382,145.020379,Street Kitchen Co.,582 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
158,-37.8271,145.0064,The Common Cafe & Bar & Birdie,576-588 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
159,-37.8286172,145.0067402,The Dessert Parlour,435 Burnley St Burnley VIC 3121,Burnley,,1174,Bakery Product Manufacturing (Non-factory based),
160,-37.8269256,145.0197657,The Shed,570-572 Swan St Burnley VIC 3121,Burnley,,4511,Cafes and Restaurants,
161,-37.7908137,144.9760716,A Fan's Notes,787 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
162,-37.7908137,144.9760716,A Treat of France,765 Nicholson St Carlton North VIC 3054,Carlton North,,1174,Bakery Product Manufacturing (Non-factory based),
163,-37.7908137,144.9760716,Afro Hub,727 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
164,-37.7908137,144.9760716,Angelo Pasticceria,757 Nicholson St Carlton North VIC 3054,Carlton North,,1174,Bakery Product Manufacturing (Non-factory based),
165,-37.787827,144.9690883,Art Stems on Lygon,1018 Lygon St Carlton North VIC 3054,Carlton North,,4129,Other Specialised Food Retailing,
166,-37.7908137,144.9760716,Babajan,713 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
167,-37.7908137,144.9760716,Bar Fred,797 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
168,-37.7911566,144.9710794,Big Childcare - Carlton North Primary School OSHC,60 Lee St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
169,-37.792518,144.971424,Biscotteria,288 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
170,-37.7911566,144.9710794,Brandon Hotel,18-20 Lee St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
171,-37.7912151,144.9739257,Cafe Bu,585 Canning St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
172,-37.7908137,144.9760716,Cafe Milato,707 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
173,-37.787827,144.9690883,Caffe Shed on Lygon,1020 Lygon St Carlton North VIC 3054,Carlton North,,4512,Takeaway Food Services,
174,-37.7912151,144.9739257,Carlton Cellars,510 Canning St Carlton North VIC 3054,Carlton North,,4129,Other Specialised Food Retailing,
175,-37.7908137,144.9760716,Cherry Lane Fine Foods,375 Nicholson St Carlton North VIC 3054,Carlton North,,1140,Fruit and Vegetable Processing,
176,-37.7908137,144.9760716,Chichora Indian Restaurant and Bar,749 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
177,-37.792518,144.971424,Chin Chin's at Koto Moon,647 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
178,-37.792518,144.971424,Clay Health & Organics,719 Rathdowne St Carlton North VIC 3054,Carlton North,,4110,Supermarket and Grocery Stores,
179,-37.7908137,144.9760716,Colonial Wines,691 Nicholson St Carlton North VIC 3054,Carlton North,,4129,Other Specialised Food Retailing,
180,-37.787827,144.9690883,Enoteca Sileno,920-928 Lygon St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
181,-37.7863928,144.9696438,Eolian Hall,836-842 Lygon St Carlton North VIC 3054,Carlton North,,4530,Clubs (Hospitality),
182,-37.7874325,144.9694563,Filou's Patisserie,187 Fenwick St Carlton North VIC 3054,Carlton North,,1174,Bakery Product Manufacturing (Non-factory based),
183,-37.792518,144.971424,Fledgling Espresso,412 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
184,-37.792518,144.971424,Geralds Bar,386 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
185,-37.792518,144.971424,Giro D' Italia,651 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
186,-37.7889872,144.9760904,Handlewell Supermarket,799 Nicholson St Carlton North VIC 3054,Carlton North,,4110,Supermarket and Grocery Stores,
187,-37.7908137,144.9760716,Happy Inn Restaurant,723 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
188,-37.792518,144.971424,Henry Sugar,296-298 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
189,-37.7908137,144.9760716,Holy Crumpets,645 Nicholson St Carlton North VIC 3054,Carlton North,,1140,Fruit and Vegetable Processing,
190,-37.7908137,144.9760716,I Absolute Thai Restaurant & Cafe,651 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
191,-37.7908137,144.9760716,Il Carretto,477-479 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
192,-37.7886972,144.9722724,Kent Hotel,370 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
193,-37.792518,144.971424,Khabbay,645 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
194,-37.792518,144.971424,Kylie's Slow Dough,649 Rathdowne St Carlton North VIC 3054,Carlton North,,1174,Bakery Product Manufacturing (Non-factory based),
195,-37.7910853,144.9718262,La Luna Bistro,320 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
196,-37.792518,144.971424,La Porchetta Carlton,388-394 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
197,-37.7908137,144.9760716,Little Andora,555 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
198,-37.792518,144.971424,Lucky's Pizzeria,923 Rathdowne St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
199,-37.780754,144.977796,Maria's Coffee House & Deli,793 Nicholson St Carlton North VIC 3054,Carlton North,,4511,Cafes and Restaurants,
200,-37.7866,144.9685,Maria's Pasta,667-679 Nicholson St Carlton North VIC 3054,Carlton North,,4129,Other Specialised Food Retailing,
